,Matches Completed At Time,Venue,Number Of Matches Completed At Venue,Host Club,Suburb Location Of Venue,Latitude,Longitude
4579,123,Cross Park,3,Roleystone,Roleystone,-32.11140919,116.0689755
4580,123,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
4581,123,Macdonald Reserve,4,Whitford,Padbury,-31.80364653,115.7583683
4582,123,Gil Fraser Oval,12,North Fremantle,North Fremantle,-32.03507899,115.7587643
4583,123,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
4584,123,Kingfisher Oval,2,Ballajura,Ballajura,-31.83724709,115.8942869
4585,123,City Beach Oval,10,West Coast,City Beach,-31.93729191,115.7593959
4586,123,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
4587,123,Lightning Park,1,Noranda,Noranda,-31.86847639,115.9155357
4588,124,Dalkeith Oval,4,Collegians,Dalkeith,-32.00128593,115.7951273
4589,124,Heathridge Oval,1,Ocean Ridge,Heathridge,-31.76805127,115.7579837
4590,124,Jubilee Reserve,2,Bassendean,Eden Hill,-31.89086827,115.9413748
4591,124,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
4592,124,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
4593,124,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
4594,124,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
4595,124,Beasley Park,2,Bull Creek Leeming,Leeming,-32.07164018,115.869231
4596,124,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
4597,124,Ray Owen Reserve,6,Kalamunda,Lesmurdie,-32.00142326,116.0441285
4598,124,Wanneroo Showgrounds,4,Wanneroo,Wanneroo,-31.7567764,115.8035971
4599,124,Kingsway Reserve,1,Kingsway,Madeley,-31.81807322,115.8343469
4600,124,Wyong Reserve,1,Canning South Perth,Bentley,-32.01013345,115.9138305
4601,124,Clifton Park Oval,2,Canning Vale,Canning Vale,-32.09450205,115.9051224
4602,124,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
4603,124,Hamer Park,8,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
4604,124,UWA Sports Park,3,University,Mt Claremont,-31.95191389,115.7862036
4605,124,Burrendah Park,2,Willetton,Willetton,-32.05411786,115.8821643
4606,124,Atwell Reserve,2,Jandakot,Atwell,-32.14134361,115.8633754
4607,124,Swan Athletic Sporting Club,2,Swan Athletic,Herne Hill,-31.82496253,116.019822
4608,124,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
4609,124,Carlisle Reserve,3,Carlisle,Carlisle,-31.9812595,115.928471
4610,124,Thornlie Oval,16,Thornlie,Thornlie,-32.05795567,115.9547107
4611,124,Ridgewood Park,2,Quinns District,Ridgewood,-31.66951794,115.724327
4612,124,Kingsley Park,4,Kingsley,Kingsley,-31.80566529,115.7894548
4613,124,Harmony Fields,8,Maddington,Maddington,-32.05483991,116.0116379
4614,124,East Fremantle Oval,1,None (GF Venue),East Fremantle,-32.04584182,115.7685657
4615,124,Gosnells Oval,4,Gosnells,Gosnells,-32.07163251,115.9963124
4616,124,Cross Park,3,Roleystone,Roleystone,-32.11140919,116.0689755
4617,124,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
4618,124,Macdonald Reserve,4,Whitford,Padbury,-31.80364653,115.7583683
4619,124,Gil Fraser Oval,12,North Fremantle,North Fremantle,-32.03507899,115.7587643
4620,124,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
4621,124,Kingfisher Oval,2,Ballajura,Ballajura,-31.83724709,115.8942869
4622,124,City Beach Oval,10,West Coast,City Beach,-31.93729191,115.7593959
4623,124,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
4624,124,Lightning Park,1,Noranda,Noranda,-31.86847639,115.9155357
4625,125,Dalkeith Oval,4,Collegians,Dalkeith,-32.00128593,115.7951273
4626,125,Heathridge Oval,1,Ocean Ridge,Heathridge,-31.76805127,115.7579837
4627,125,Jubilee Reserve,2,Bassendean,Eden Hill,-31.89086827,115.9413748
4628,125,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
4629,125,Pat Goodridge Reserve,1,Wembley,Jolimont,-31.94531942,115.805888
4630,125,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
4631,125,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
4632,125,Beasley Park,2,Bull Creek Leeming,Leeming,-32.07164018,115.869231
4633,125,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
4634,125,Ray Owen Reserve,6,Kalamunda,Lesmurdie,-32.00142326,116.0441285
4635,125,Wanneroo Showgrounds,4,Wanneroo,Wanneroo,-31.7567764,115.8035971
4636,125,Kingsway Reserve,1,Kingsway,Madeley,-31.81807322,115.8343469
4637,125,Wyong Reserve,1,Canning South Perth,Bentley,-32.01013345,115.9138305
4638,125,Clifton Park Oval,2,Canning Vale,Canning Vale,-32.09450205,115.9051224
4639,125,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
4640,125,Hamer Park,8,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
4641,125,UWA Sports Park,3,University,Mt Claremont,-31.95191389,115.7862036
4642,125,Burrendah Park,2,Willetton,Willetton,-32.05411786,115.8821643
4643,125,Atwell Reserve,2,Jandakot,Atwell,-32.14134361,115.8633754
4644,125,Swan Athletic Sporting Club,2,Swan Athletic,Herne Hill,-31.82496253,116.019822
4645,125,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
4646,125,Carlisle Reserve,3,Carlisle,Carlisle,-31.9812595,115.928471
4647,125,Thornlie Oval,16,Thornlie,Thornlie,-32.05795567,115.9547107
4648,125,Ridgewood Park,2,Quinns District,Ridgewood,-31.66951794,115.724327
4649,125,Kingsley Park,4,Kingsley,Kingsley,-31.80566529,115.7894548
4650,125,Harmony Fields,8,Maddington,Maddington,-32.05483991,116.0116379
4651,125,East Fremantle Oval,1,None (GF Venue),East Fremantle,-32.04584182,115.7685657
4652,125,Gosnells Oval,4,Gosnells,Gosnells,-32.07163251,115.9963124
4653,125,Cross Park,3,Roleystone,Roleystone,-32.11140919,116.0689755
4654,125,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
4655,125,Macdonald Reserve,4,Whitford,Padbury,-31.80364653,115.7583683
4656,125,Gil Fraser Oval,12,North Fremantle,North Fremantle,-32.03507899,115.7587643
4657,125,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
4658,125,Kingfisher Oval,2,Ballajura,Ballajura,-31.83724709,115.8942869
4659,125,City Beach Oval,10,West Coast,City Beach,-31.93729191,115.7593959
4660,125,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
4661,125,Lightning Park,1,Noranda,Noranda,-31.86847639,115.9155357
4662,126,Dalkeith Oval,4,Collegians,Dalkeith,-32.00128593,115.7951273
4663,126,Heathridge Oval,1,Ocean Ridge,Heathridge,-31.76805127,115.7579837
4664,126,Jubilee Reserve,2,Bassendean,Eden Hill,-31.89086827,115.9413748
4665,126,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
4666,126,Pat Goodridge Reserve,2,Wembley,Jolimont,-31.94531942,115.805888
4667,126,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
4668,126,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
4669,126,Beasley Park,2,Bull Creek Leeming,Leeming,-32.07164018,115.869231
4670,126,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
4671,126,Ray Owen Reserve,6,Kalamunda,Lesmurdie,-32.00142326,116.0441285
4672,126,Wanneroo Showgrounds,4,Wanneroo,Wanneroo,-31.7567764,115.8035971
4673,126,Kingsway Reserve,1,Kingsway,Madeley,-31.81807322,115.8343469
4674,126,Wyong Reserve,1,Canning South Perth,Bentley,-32.01013345,115.9138305
4675,126,Clifton Park Oval,2,Canning Vale,Canning Vale,-32.09450205,115.9051224
4676,126,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
4677,126,Hamer Park,8,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
4678,126,UWA Sports Park,3,University,Mt Claremont,-31.95191389,115.7862036
4679,126,Burrendah Park,2,Willetton,Willetton,-32.05411786,115.8821643
4680,126,Atwell Reserve,2,Jandakot,Atwell,-32.14134361,115.8633754
4681,126,Swan Athletic Sporting Club,2,Swan Athletic,Herne Hill,-31.82496253,116.019822
4682,126,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
4683,126,Carlisle Reserve,3,Carlisle,Carlisle,-31.9812595,115.928471
4684,126,Thornlie Oval,16,Thornlie,Thornlie,-32.05795567,115.9547107
4685,126,Ridgewood Park,2,Quinns District,Ridgewood,-31.66951794,115.724327
4686,126,Kingsley Park,4,Kingsley,Kingsley,-31.80566529,115.7894548
4687,126,Harmony Fields,8,Maddington,Maddington,-32.05483991,116.0116379
4688,126,East Fremantle Oval,1,None (GF Venue),East Fremantle,-32.04584182,115.7685657
4689,126,Gosnells Oval,4,Gosnells,Gosnells,-32.07163251,115.9963124
4690,126,Cross Park,3,Roleystone,Roleystone,-32.11140919,116.0689755
4691,126,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
4692,126,Macdonald Reserve,4,Whitford,Padbury,-31.80364653,115.7583683
4693,126,Gil Fraser Oval,12,North Fremantle,North Fremantle,-32.03507899,115.7587643
4694,126,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
4695,126,Kingfisher Oval,2,Ballajura,Ballajura,-31.83724709,115.8942869
4696,126,City Beach Oval,10,West Coast,City Beach,-31.93729191,115.7593959
4697,126,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
4698,126,Lightning Park,1,Noranda,Noranda,-31.86847639,115.9155357
4699,127,Dalkeith Oval,4,Collegians,Dalkeith,-32.00128593,115.7951273
4700,127,Heathridge Oval,1,Ocean Ridge,Heathridge,-31.76805127,115.7579837
4701,127,Jubilee Reserve,2,Bassendean,Eden Hill,-31.89086827,115.9413748
4702,127,Inglewood Oval,1,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
4703,127,Pat Goodridge Reserve,2,Wembley,Jolimont,-31.94531942,115.805888
4704,127,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
4705,127,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
4706,127,Beasley Park,2,Bull Creek Leeming,Leeming,-32.07164018,115.869231
4707,127,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
4708,127,Ray Owen Reserve,6,Kalamunda,Lesmurdie,-32.00142326,116.0441285
4709,127,Wanneroo Showgrounds,4,Wanneroo,Wanneroo,-31.7567764,115.8035971
4710,127,Kingsway Reserve,1,Kingsway,Madeley,-31.81807322,115.8343469
4711,127,Wyong Reserve,1,Canning South Perth,Bentley,-32.01013345,115.9138305
4712,127,Clifton Park Oval,2,Canning Vale,Canning Vale,-32.09450205,115.9051224
4713,127,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
4714,127,Hamer Park,8,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
4715,127,UWA Sports Park,3,University,Mt Claremont,-31.95191389,115.7862036
4716,127,Burrendah Park,2,Willetton,Willetton,-32.05411786,115.8821643
4717,127,Atwell Reserve,2,Jandakot,Atwell,-32.14134361,115.8633754
4718,127,Swan Athletic Sporting Club,2,Swan Athletic,Herne Hill,-31.82496253,116.019822
4719,127,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
4720,127,Carlisle Reserve,3,Carlisle,Carlisle,-31.9812595,115.928471
4721,127,Thornlie Oval,16,Thornlie,Thornlie,-32.05795567,115.9547107
4722,127,Ridgewood Park,2,Quinns District,Ridgewood,-31.66951794,115.724327
4723,127,Kingsley Park,4,Kingsley,Kingsley,-31.80566529,115.7894548
4724,127,Harmony Fields,8,Maddington,Maddington,-32.05483991,116.0116379
4725,127,East Fremantle Oval,1,None (GF Venue),East Fremantle,-32.04584182,115.7685657
4726,127,Gosnells Oval,4,Gosnells,Gosnells,-32.07163251,115.9963124
4727,127,Cross Park,3,Roleystone,Roleystone,-32.11140919,116.0689755
4728,127,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
4729,127,Macdonald Reserve,4,Whitford,Padbury,-31.80364653,115.7583683
4730,127,Gil Fraser Oval,12,North Fremantle,North Fremantle,-32.03507899,115.7587643
4731,127,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
4732,127,Kingfisher Oval,2,Ballajura,Ballajura,-31.83724709,115.8942869
4733,127,City Beach Oval,10,West Coast,City Beach,-31.93729191,115.7593959
4734,127,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
4735,127,Lightning Park,1,Noranda,Noranda,-31.86847639,115.9155357
4736,128,Dalkeith Oval,4,Collegians,Dalkeith,-32.00128593,115.7951273
4737,128,Heathridge Oval,1,Ocean Ridge,Heathridge,-31.76805127,115.7579837
4738,128,Jubilee Reserve,2,Bassendean,Eden Hill,-31.89086827,115.9413748
4739,128,Inglewood Oval,2,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
4740,128,Pat Goodridge Reserve,2,Wembley,Jolimont,-31.94531942,115.805888
4741,128,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
4742,128,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
4743,128,Beasley Park,2,Bull Creek Leeming,Leeming,-32.07164018,115.869231
4744,128,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
4745,128,Ray Owen Reserve,6,Kalamunda,Lesmurdie,-32.00142326,116.0441285
4746,128,Wanneroo Showgrounds,4,Wanneroo,Wanneroo,-31.7567764,115.8035971
4747,128,Kingsway Reserve,1,Kingsway,Madeley,-31.81807322,115.8343469
4748,128,Wyong Reserve,1,Canning South Perth,Bentley,-32.01013345,115.9138305
4749,128,Clifton Park Oval,2,Canning Vale,Canning Vale,-32.09450205,115.9051224
4750,128,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
4751,128,Hamer Park,8,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
4752,128,UWA Sports Park,3,University,Mt Claremont,-31.95191389,115.7862036
4753,128,Burrendah Park,2,Willetton,Willetton,-32.05411786,115.8821643
4754,128,Atwell Reserve,2,Jandakot,Atwell,-32.14134361,115.8633754
4755,128,Swan Athletic Sporting Club,2,Swan Athletic,Herne Hill,-31.82496253,116.019822
4756,128,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
4757,128,Carlisle Reserve,3,Carlisle,Carlisle,-31.9812595,115.928471
4758,128,Thornlie Oval,16,Thornlie,Thornlie,-32.05795567,115.9547107
4759,128,Ridgewood Park,2,Quinns District,Ridgewood,-31.66951794,115.724327
4760,128,Kingsley Park,4,Kingsley,Kingsley,-31.80566529,115.7894548
4761,128,Harmony Fields,8,Maddington,Maddington,-32.05483991,116.0116379
4762,128,East Fremantle Oval,1,None (GF Venue),East Fremantle,-32.04584182,115.7685657
4763,128,Gosnells Oval,4,Gosnells,Gosnells,-32.07163251,115.9963124
4764,128,Cross Park,3,Roleystone,Roleystone,-32.11140919,116.0689755
4765,128,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
4766,128,Macdonald Reserve,4,Whitford,Padbury,-31.80364653,115.7583683
4767,128,Gil Fraser Oval,12,North Fremantle,North Fremantle,-32.03507899,115.7587643
4768,128,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
4769,128,Kingfisher Oval,2,Ballajura,Ballajura,-31.83724709,115.8942869
4770,128,City Beach Oval,10,West Coast,City Beach,-31.93729191,115.7593959
4771,128,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
4772,128,Lightning Park,1,Noranda,Noranda,-31.86847639,115.9155357
4773,129,Dalkeith Oval,4,Collegians,Dalkeith,-32.00128593,115.7951273
4774,129,Heathridge Oval,1,Ocean Ridge,Heathridge,-31.76805127,115.7579837
4775,129,Jubilee Reserve,2,Bassendean,Eden Hill,-31.89086827,115.9413748
4776,129,Inglewood Oval,2,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
4777,129,Pat Goodridge Reserve,2,Wembley,Jolimont,-31.94531942,115.805888
4778,129,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
4779,129,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
4780,129,Beasley Park,2,Bull Creek Leeming,Leeming,-32.07164018,115.869231
4781,129,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
4782,129,Ray Owen Reserve,6,Kalamunda,Lesmurdie,-32.00142326,116.0441285
4783,129,Wanneroo Showgrounds,4,Wanneroo,Wanneroo,-31.7567764,115.8035971
4784,129,Kingsway Reserve,1,Kingsway,Madeley,-31.81807322,115.8343469
4785,129,Wyong Reserve,1,Canning South Perth,Bentley,-32.01013345,115.9138305
4786,129,Clifton Park Oval,2,Canning Vale,Canning Vale,-32.09450205,115.9051224
4787,129,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
4788,129,Hamer Park,8,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
4789,129,UWA Sports Park,4,University,Mt Claremont,-31.95191389,115.7862036
4790,129,Burrendah Park,2,Willetton,Willetton,-32.05411786,115.8821643
4791,129,Atwell Reserve,2,Jandakot,Atwell,-32.14134361,115.8633754
4792,129,Swan Athletic Sporting Club,2,Swan Athletic,Herne Hill,-31.82496253,116.019822
4793,129,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
4794,129,Carlisle Reserve,3,Carlisle,Carlisle,-31.9812595,115.928471
4795,129,Thornlie Oval,16,Thornlie,Thornlie,-32.05795567,115.9547107
4796,129,Ridgewood Park,2,Quinns District,Ridgewood,-31.66951794,115.724327
4797,129,Kingsley Park,4,Kingsley,Kingsley,-31.80566529,115.7894548
4798,129,Harmony Fields,8,Maddington,Maddington,-32.05483991,116.0116379
4799,129,East Fremantle Oval,1,None (GF Venue),East Fremantle,-32.04584182,115.7685657
4800,129,Gosnells Oval,4,Gosnells,Gosnells,-32.07163251,115.9963124
4801,129,Cross Park,3,Roleystone,Roleystone,-32.11140919,116.0689755
4802,129,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
4803,129,Macdonald Reserve,4,Whitford,Padbury,-31.80364653,115.7583683
4804,129,Gil Fraser Oval,12,North Fremantle,North Fremantle,-32.03507899,115.7587643
4805,129,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
4806,129,Kingfisher Oval,2,Ballajura,Ballajura,-31.83724709,115.8942869
4807,129,City Beach Oval,10,West Coast,City Beach,-31.93729191,115.7593959
4808,129,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
4809,129,Lightning Park,1,Noranda,Noranda,-31.86847639,115.9155357
4810,130,Dalkeith Oval,4,Collegians,Dalkeith,-32.00128593,115.7951273
4811,130,Heathridge Oval,1,Ocean Ridge,Heathridge,-31.76805127,115.7579837
4812,130,Jubilee Reserve,2,Bassendean,Eden Hill,-31.89086827,115.9413748
4813,130,Inglewood Oval,2,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
4814,130,Pat Goodridge Reserve,2,Wembley,Jolimont,-31.94531942,115.805888
4815,130,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
4816,130,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
4817,130,Beasley Park,2,Bull Creek Leeming,Leeming,-32.07164018,115.869231
4818,130,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
4819,130,Ray Owen Reserve,6,Kalamunda,Lesmurdie,-32.00142326,116.0441285
4820,130,Wanneroo Showgrounds,4,Wanneroo,Wanneroo,-31.7567764,115.8035971
4821,130,Kingsway Reserve,1,Kingsway,Madeley,-31.81807322,115.8343469
4822,130,Wyong Reserve,1,Canning South Perth,Bentley,-32.01013345,115.9138305
4823,130,Clifton Park Oval,2,Canning Vale,Canning Vale,-32.09450205,115.9051224
4824,130,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
4825,130,Hamer Park,8,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
4826,130,UWA Sports Park,4,University,Mt Claremont,-31.95191389,115.7862036
4827,130,Burrendah Park,2,Willetton,Willetton,-32.05411786,115.8821643
4828,130,Atwell Reserve,2,Jandakot,Atwell,-32.14134361,115.8633754
4829,130,Swan Athletic Sporting Club,2,Swan Athletic,Herne Hill,-31.82496253,116.019822
4830,130,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
4831,130,Carlisle Reserve,3,Carlisle,Carlisle,-31.9812595,115.928471
4832,130,Thornlie Oval,16,Thornlie,Thornlie,-32.05795567,115.9547107
4833,130,Ridgewood Park,2,Quinns District,Ridgewood,-31.66951794,115.724327
4834,130,Kingsley Park,4,Kingsley,Kingsley,-31.80566529,115.7894548
4835,130,Harmony Fields,8,Maddington,Maddington,-32.05483991,116.0116379
4836,130,East Fremantle Oval,1,None (GF Venue),East Fremantle,-32.04584182,115.7685657
4837,130,Gosnells Oval,4,Gosnells,Gosnells,-32.07163251,115.9963124
4838,130,Cross Park,3,Roleystone,Roleystone,-32.11140919,116.0689755
4839,130,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
4840,130,Macdonald Reserve,4,Whitford,Padbury,-31.80364653,115.7583683
4841,130,Gil Fraser Oval,12,North Fremantle,North Fremantle,-32.03507899,115.7587643
4842,130,Morris Buzzacott Reserve,1,CBC Fremantle,Kardinya,-32.06242979,115.8257632
